RowNumber,CustomerId,CreditScore,State,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Complain,Satisfaction Score,Card Type,Point Earned
2661,19166722,796,Georgia,Female,39,2,0.0,1,0,0,0,0,3,DIAMOND,85
2662,19695636,776,Wisconsin,Female,48,1,55102.07,4,1,0,0,0,5,GOLD,216
2663,16360578,438,Montana,Female,55,6,142903.48,1,1,1,0,1,4,PLATINUM,378
2664,17493120,458,Hawaii,Male,36,10,0.0,4,1,0,0,1,2,DIAMOND,220
2665,17173614,803,Kentucky,Female,37,7,52148.94,3,1,1,1,0,3,GOLD,813
2666,15696258,697,Delaware,Female,38,1,62940.59,4,1,1,0,0,1,SILVER,226
2667,15922289,519,Pennsylvania,Female,38,2,28890.4,1,1,0,1,0,1,PLATINUM,166
2668,18878599,540,Wyoming,Female,45,7,0.0,2,1,0,0,0,3,SILVER,695
2669,17585756,783,Louisiana,Male,50,10,0.0,1,0,0,1,0,5,SILVER,522
2670,16571275,533,Iowa,Male,24,4,176137.9,1,1,0,0,0,3,GOLD,732
2671,16973581,799,North Carolina,Female,31,9,80629.59,1,1,0,0,0,1,GOLD,963
2672,16628677,642,Colorado,Female,46,10,77153.3,3,1,0,0,0,1,SILVER,476
2673,15992051,630,Nevada,Male,41,5,0.0,2,1,1,0,1,5,PLATINUM,14
2674,15412609,567,Georgia,Male,48,6,78459.42,1,0,0,1,0,4,GOLD,863
2675,17545623,580,Mississippi,Female,29,5,0.0,1,1,1,0,1,2,DIAMOND,998
2676,19087369,762,Michigan,Female,41,4,160139.85,2,0,1,0,0,2,PLATINUM,264
2677,18486023,379,Michigan,Male,47,8,60356.32,1,1,0,1,1,1,GOLD,660
2678,18887518,700,Texas,Male,42,4,0.0,1,0,0,0,0,2,GOLD,59
2679,19616476,794,Texas,Female,45,9,85055.59,3,1,0,0,0,4,GOLD,235
2680,15881130,527,Minnesota,Female,43,10,81343.59,2,1,1,1,0,2,PLATINUM,597
2681,15464062,715,South Carolina,Male,49,1,0.0,1,1,1,0,1,4,PLATINUM,702
2682,16331919,610,Mississippi,Male,50,9,102877.59,1,1,1,0,0,1,GOLD,922
2683,18690047,781,Rhode Island,Female,18,3,142232.13,2,1,1,0,1,2,GOLD,861
2684,17385724,803,Illinois,Male,30,6,184890.25,1,1,1,1,0,5,PLATINUM,969
2685,16870941,715,Nevada,Male,45,8,208110.73,1,1,0,0,0,5,GOLD,402
2686,18965825,457,North Dakota,Female,43,2,0.0,1,1,1,0,0,3,SILVER,664
2687,17441676,746,Connecticut,Female,47,8,29667.16,3,0,1,1,1,4,SILVER,497
2688,16270850,460,North Carolina,Female,39,8,23998.67,1,1,1,0,0,4,PLATINUM,248
2689,18582090,785,Kentucky,Female,52,9,47166.02,3,1,0,0,0,5,GOLD,738
2690,16744592,377,Nebraska,Female,42,4,78530.05,1,1,1,0,0,1,GOLD,932
2691,15553711,740,Tennessee,Male,51,2,65909.72,1,0,0,0,0,3,PLATINUM,190
2692,18214511,523,New Jersey,Male,41,2,15722.52,1,1,1,0,0,5,GOLD,362
2693,16872447,651,New Hampshire,Male,35,6,14103.38,1,0,1,0,1,2,SILVER,279
2694,18551360,386,Texas,Male,30,4,23690.87,4,0,1,0,0,1,SILVER,449
2695,19423560,522,Virginia,Male,45,0,76398.5,1,1,0,0,0,1,PLATINUM,446
2696,17690314,602,Rhode Island,Female,49,6,287102.89,1,1,1,0,0,5,GOLD,646
2697,18347823,546,Hawaii,Male,38,5,104007.83,2,0,1,0,0,2,SILVER,899
2698,17877695,519,Delaware,Female,41,5,0.0,2,0,1,1,0,4,GOLD,762
2699,15109901,408,Idaho,Female,46,4,345402.88,1,1,1,0,0,2,GOLD,49
2700,16252247,684,South Dakota,Male,38,7,21384.99,4,1,1,0,0,1,SILVER,304
2701,19619813,686,Arkansas,Male,63,4,80937.43,2,1,1,0,0,4,PLATINUM,647
2702,19279803,747,Pennsylvania,Female,29,7,94590.96,1,0,1,1,0,5,GOLD,623
2703,15856351,621,Louisiana,Female,39,7,34194.05,1,1,1,0,0,5,GOLD,560
2704,18062249,442,Vermont,Male,42,1,105701.34,1,1,0,1,1,5,DIAMOND,87
2705,16556724,485,Louisiana,Female,24,6,118306.75,2,1,1,1,0,2,GOLD,879
2706,15773729,367,Nebraska,Female,46,2,0.0,1,1,0,0,0,4,GOLD,779
2707,16095294,566,Georgia,Male,32,0,50727.17,1,1,1,0,0,1,PLATINUM,517
2708,19845971,642,New Jersey,Male,47,5,16409.46,2,1,1,0,0,5,PLATINUM,124
2709,17918371,465,Mississippi,Male,46,2,70958.86,1,1,0,0,0,1,DIAMOND,358
2710,16999250,662,Kentucky,Female,37,9,0.0,1,0,0,0,0,3,PLATINUM,182
2711,18811699,534,Utah,Male,51,2,21117.04,1,1,1,0,0,3,GOLD,236
2712,16059933,552,Pennsylvania,Female,42,4,136844.55,2,1,0,0,0,5,GOLD,14
2713,18527736,605,Connecticut,Male,44,6,140482.09,3,0,1,0,0,3,PLATINUM,261
2714,19154639,532,New Jersey,Male,44,4,155113.47,3,1,0,1,0,4,SILVER,743
2715,19413199,479,Michigan,Female,44,0,96281.56,1,1,1,1,0,1,GOLD,917
2716,17321922,477,Utah,Female,52,8,28716.96,2,1,0,1,0,4,DIAMOND,695
2717,17422635,549,Alabama,Male,46,10,37034.29,1,0,0,0,0,2,GOLD,550
2718,16247382,501,West Virginia,Female,56,10,97491.77,1,1,0,0,0,4,GOLD,23
2719,16165686,482,Delaware,Female,32,9,0.0,3,0,1,0,0,1,PLATINUM,492
2720,19573165,474,Tennessee,Male,40,5,0.0,2,0,0,1,0,3,DIAMOND,887
2721,17822149,372,Tennessee,Female,52,2,176261.4,2,1,0,0,0,2,PLATINUM,156
2722,15445560,412,New Mexico,Male,19,7,0.0,3,1,1,0,1,3,PLATINUM,604
2723,18453857,466,Idaho,Male,37,0,0.0,2,1,0,0,0,1,DIAMOND,227
2724,19327836,562,Florida,Female,47,3,242494.64,1,1,0,1,0,1,GOLD,659
2725,15247574,696,Utah,Female,36,6,0.0,1,0,1,0,0,2,SILVER,273
2726,17438396,550,Vermont,Male,34,6,0.0,4,1,0,0,0,2,GOLD,905
2727,18148985,821,Nebraska,Female,44,8,0.0,2,1,1,0,0,3,SILVER,977
2728,19814614,590,Maine,Male,40,6,77631.11,1,0,1,0,0,5,SILVER,33
2729,18583328,647,Virginia,Male,25,10,0.0,1,1,0,0,0,4,PLATINUM,822
2730,15773689,463,Montana,Female,53,5,199614.07,1,0,1,1,0,5,GOLD,773
2731,17842979,383,Kentucky,Female,38,3,36732.94,1,1,1,0,0,4,GOLD,150
2732,19995817,391,Virginia,Female,37,7,0.0,3,1,1,0,0,2,SILVER,206
2733,19660335,580,Illinois,Male,50,5,43683.38,1,1,1,0,0,4,SILVER,417
2734,15674027,528,Nebraska,Male,29,6,240827.75,4,1,1,0,0,3,PLATINUM,270
2735,16094344,793,Idaho,Male,42,0,69492.17,3,1,1,1,0,5,PLATINUM,164
2736,19745384,533,Maine,Female,41,8,155913.28,1,1,0,0,0,1,SILVER,622
2737,18475043,806,Maryland,Male,40,4,130999.68,1,1,0,0,0,2,PLATINUM,734
2738,17985407,405,Hawaii,Female,32,10,125355.05,1,0,1,0,1,1,GOLD,157
2739,18165320,831,South Dakota,Male,39,3,44831.11,1,1,0,1,0,3,GOLD,537
2740,19146926,490,Colorado,Male,18,4,208621.42,1,1,1,0,0,4,SILVER,222
2741,18410417,393,Wisconsin,Male,35,3,125548.56,1,0,1,0,0,3,GOLD,680
2742,19980394,527,Montana,Male,53,5,51348.3,2,1,1,0,0,5,SILVER,878
2743,15409347,731,Virginia,Female,47,10,161314.23,2,1,1,0,0,3,PLATINUM,645
2744,17039772,804,Arkansas,Male,51,10,0.0,1,1,1,0,0,5,PLATINUM,341
2745,17340254,643,Alaska,Male,35,6,62551.64,1,1,1,0,0,2,PLATINUM,50
2746,15402875,743,Washington,Female,34,9,54567.75,2,1,0,0,0,1,SILVER,489
2747,15988235,754,Virginia,Male,32,0,0.0,2,1,1,1,0,1,PLATINUM,44
2748,16796160,810,Maine,Male,38,10,63479.23,1,1,1,0,1,1,PLATINUM,52
2749,16126520,535,Pennsylvania,Male,29,6,12776.56,1,0,1,0,0,2,PLATINUM,250
2750,16908812,750,Texas,Male,51,5,93221.39,1,1,1,0,0,1,PLATINUM,784
2751,19268573,351,New York,Female,36,8,17034.7,2,0,0,0,0,1,PLATINUM,855
2752,17457598,771,Hawaii,Female,46,9,38392.17,1,1,0,1,0,3,GOLD,905
2753,17870963,705,West Virginia,Female,65,0,271044.16,1,1,1,0,0,4,PLATINUM,554
2754,17497087,771,Tennessee,Male,56,10,58283.68,1,0,0,1,0,2,PLATINUM,418
2755,19831831,373,California,Female,32,7,54131.91,2,0,0,0,0,5,PLATINUM,745
2756,18201650,587,Louisiana,Male,33,10,109113.68,4,1,0,0,0,5,SILVER,695
2757,19256135,394,South Carolina,Female,48,4,211880.34,1,1,0,0,0,1,DIAMOND,792
2758,18515771,622,Maryland,Male,26,10,0.0,1,1,0,1,0,2,SILVER,751
2759,15974902,629,North Carolina,Female,39,9,0.0,1,0,0,0,0,3,DIAMOND,596
2760,16783736,468,Vermont,Male,47,1,37336.97,3,1,0,1,0,2,GOLD,612
2761,19090396,500,Vermont,Male,39,8,57275.62,1,1,0,0,0,1,PLATINUM,549
2762,15721378,448,New York,Female,18,3,66005.35,2,0,1,0,1,4,DIAMOND,10
2763,16327704,407,Wyoming,Female,47,5,106321.1,4,1,1,0,0,1,GOLD,646
2764,19509839,542,South Carolina,Male,39,6,92955.98,1,1,1,0,0,4,SILVER,823
2765,16118025,403,Texas,Female,54,10,213123.85,2,1,0,0,0,1,GOLD,460
2766,17761485,442,West Virginia,Male,37,4,0.0,3,1,0,0,0,2,GOLD,404
2767,19559717,797,Indiana,Female,43,0,44398.22,1,1,1,0,0,2,PLATINUM,152
2768,15295537,697,Alaska,Female,30,6,60007.58,1,1,1,0,1,2,PLATINUM,264
2769,17364629,364,Alabama,Female,42,10,22754.71,2,1,1,0,0,2,GOLD,246
2770,18960435,788,North Carolina,Female,58,8,154374.74,1,0,1,0,1,5,GOLD,618
2771,16729342,386,New Hampshire,Male,40,1,69975.9,3,1,1,1,0,4,SILVER,621
2772,16459616,679,Michigan,Male,36,8,38917.2,1,0,0,1,0,5,SILVER,541
2773,17949744,409,West Virginia,Female,21,2,59818.11,1,1,1,0,0,5,GOLD,462
2774,18458086,598,Montana,Female,52,8,82433.81,1,1,0,0,0,3,GOLD,189
2775,15200553,464,Florida,Male,29,4,164071.61,2,1,0,0,1,3,SILVER,225
2776,18166899,650,North Carolina,Female,31,7,483560.46,2,0,0,0,0,2,PLATINUM,212
2777,17281916,712,Connecticut,Male,62,1,167487.07,1,0,0,0,0,2,GOLD,809
2778,16958553,719,Indiana,Male,39,9,60238.67,1,0,0,0,0,3,GOLD,714
2779,17564803,611,Texas,Female,46,1,179383.42,2,1,0,0,0,2,GOLD,635
2780,18750873,843,Montana,Male,35,0,54433.88,3,1,0,0,0,3,SILVER,134
2781,19214787,508,Wisconsin,Female,18,0,47222.95,1,1,1,1,0,3,DIAMOND,249
2782,15774753,413,Nevada,Female,39,6,90065.07,1,1,0,0,0,4,GOLD,221
2783,16045017,726,Wyoming,Female,42,1,98562.66,1,1,1,0,0,3,SILVER,478
2784,17061808,812,Oklahoma,Male,49,10,87364.53,4,1,1,0,0,4,SILVER,472
2785,16816945,622,Oregon,Male,47,10,62716.45,2,0,1,0,0,3,GOLD,847
2786,15417393,535,Oklahoma,Female,41,5,173071.38,2,1,1,0,0,3,PLATINUM,217
2787,15252129,351,Maryland,Female,39,5,73285.75,1,1,0,0,1,4,GOLD,396
2788,16057582,592,Hawaii,Female,45,3,281349.17,1,1,0,0,0,4,SILVER,957
2789,15883990,839,Delaware,Male,34,8,92512.37,4,1,0,1,1,4,GOLD,303
2790,15340052,528,Ohio,Male,67,7,90556.15,2,0,0,0,1,3,GOLD,870
2791,18530190,651,Oklahoma,Male,47,10,33825.29,1,1,1,1,0,5,SILVER,307
2792,17963755,626,Texas,Female,42,7,233830.13,2,1,0,0,1,5,DIAMOND,16
2793,15142108,795,California,Female,48,8,205483.75,2,1,0,0,0,2,PLATINUM,236
2794,19284150,552,Wisconsin,Male,50,6,277661.38,3,1,0,0,0,3,SILVER,452
2795,16437841,670,Illinois,Female,40,4,73001.65,1,1,1,0,0,5,SILVER,512
2796,15353895,679,Nebraska,Female,46,4,56769.6,3,0,0,1,0,5,GOLD,479
2797,18261462,741,Maryland,Male,34,2,147586.0,3,1,1,0,0,4,GOLD,196
2798,17246328,609,Missouri,Male,31,2,56654.65,1,1,1,0,0,1,SILVER,864
2799,15690587,363,Florida,Female,46,0,55856.89,2,0,0,0,1,3,GOLD,306
2800,19935473,453,Alabama,Female,24,4,5423.39,3,0,1,1,0,1,SILVER,153
2801,19606448,387,Texas,Male,33,3,2405.83,1,1,0,0,0,5,PLATINUM,976
2802,19663228,362,Delaware,Female,56,9,87729.27,1,1,1,0,1,4,PLATINUM,526
2803,16107271,681,Missouri,Female,37,5,39643.08,1,1,1,1,0,3,SILVER,366
2804,19524852,371,Rhode Island,Male,60,8,0.0,1,1,1,0,0,2,SILVER,708
2805,15393148,573,Nevada,Male,35,9,0.0,2,1,1,0,0,3,SILVER,556
2806,17754294,536,Kansas,Male,45,2,91405.5,3,1,1,0,0,5,GOLD,974
2807,16741014,812,Alabama,Female,47,4,67106.71,1,0,0,0,0,1,GOLD,315
2808,15810614,466,Connecticut,Male,57,1,76795.15,1,1,1,0,0,5,GOLD,895
2809,18384421,379,Pennsylvania,Male,42,5,20641.29,1,1,0,0,0,5,SILVER,957
2810,17974937,571,Texas,Female,32,4,44845.38,3,1,0,0,0,3,PLATINUM,482
2811,16945843,614,Idaho,Male,53,1,145689.83,1,1,1,0,0,1,PLATINUM,496
2812,16679380,551,Michigan,Female,21,8,0.0,2,1,0,0,0,2,SILVER,687
2813,16293026,715,Nevada,Female,35,8,0.0,1,0,1,1,0,5,PLATINUM,722
2814,16650906,844,Hawaii,Male,29,8,0.0,1,1,1,1,0,3,GOLD,876
2815,15594191,412,Wyoming,Male,32,9,285334.44,2,1,0,0,0,4,GOLD,616
2816,17497693,514,South Dakota,Female,44,8,87073.79,1,1,1,0,0,5,GOLD,388
2817,17452824,528,New Jersey,Female,48,1,166493.13,1,1,1,0,0,1,SILVER,863
2818,16269959,480,Wisconsin,Male,46,10,0.0,1,1,1,0,0,1,GOLD,452
2819,17431577,354,Louisiana,Male,29,1,0.0,3,1,0,0,1,1,GOLD,666
2820,15799897,776,Missouri,Female,57,4,83090.14,2,1,0,0,0,2,PLATINUM,213
2821,15468467,473,Minnesota,Female,37,2,138364.14,1,1,0,0,1,1,SILVER,618
2822,17733159,509,Colorado,Male,42,2,25817.75,1,0,0,0,0,3,GOLD,682
2823,15470109,524,Oregon,Male,34,0,33447.64,1,1,1,0,0,5,GOLD,962
2824,16377514,368,Florida,Female,43,9,0.0,3,1,0,0,0,1,PLATINUM,659
2825,15166847,559,Nevada,Female,20,6,0.0,1,0,0,0,1,3,GOLD,123
2826,15742759,636,Washington,Male,48,3,141820.29,3,1,0,0,1,2,GOLD,345
2827,19522121,821,Wyoming,Female,36,8,35498.03,2,1,1,0,0,4,SILVER,532
2828,19247355,599,Missouri,Female,42,5,77799.28,1,1,1,0,0,5,SILVER,328
2829,19927943,397,Georgia,Female,35,5,100251.53,2,1,1,0,1,2,SILVER,699
2830,17742750,638,Alaska,Female,37,8,103696.64,1,1,1,0,0,5,GOLD,679
2831,15662820,445,Nebraska,Male,37,9,0.0,2,0,1,0,0,3,GOLD,47
2832,19866696,790,Texas,Female,58,5,61702.34,1,1,0,0,0,2,SILVER,29
2833,17130877,468,Massachusetts,Male,24,7,126539.79,2,1,0,0,0,1,PLATINUM,93
2834,15485547,384,Kansas,Male,35,4,114065.59,1,0,1,1,0,3,SILVER,737
2835,17260421,740,West Virginia,Male,52,8,314859.13,2,1,1,0,0,3,PLATINUM,623
2836,15568929,637,New Mexico,Female,31,2,48547.47,2,0,0,1,1,2,PLATINUM,455
2837,18241958,461,Florida,Female,38,4,61621.03,1,0,1,0,0,1,DIAMOND,458
2838,16428269,676,Delaware,Male,42,8,149219.36,1,1,1,0,0,3,PLATINUM,214
2839,17065585,535,Kentucky,Male,32,2,108864.36,2,1,1,0,0,4,PLATINUM,77
2840,16593343,580,Indiana,Male,48,3,0.0,1,1,1,1,0,1,PLATINUM,169
2841,17576076,682,Washington,Male,30,10,64927.14,2,0,0,0,0,4,PLATINUM,31
2842,16851083,811,Delaware,Male,37,3,69314.8,1,1,1,0,0,2,SILVER,562
2843,19802416,588,Illinois,Female,50,6,76859.1,1,1,0,0,0,1,DIAMOND,564
2844,19130965,380,Alaska,Male,23,4,35358.61,2,1,1,0,1,5,SILVER,0
2845,18347471,433,Iowa,Female,41,1,65777.9,2,1,0,0,0,4,SILVER,51
2846,17799389,620,Connecticut,Male,35,8,263276.94,1,1,1,0,0,1,PLATINUM,636
2847,15719517,646,Michigan,Female,36,4,68787.01,1,1,1,0,0,2,PLATINUM,976
2848,15004422,727,Montana,Male,31,5,105245.39,2,0,0,0,0,3,GOLD,876
2849,16983470,838,Alaska,Female,45,10,0.0,3,0,0,0,0,4,PLATINUM,8
2850,17566799,462,Pennsylvania,Female,45,3,23309.97,1,1,0,0,0,1,GOLD,204
2851,17218899,609,Ohio,Female,46,6,48388.31,1,0,0,0,0,2,GOLD,495
2852,18884376,387,Tennessee,Female,39,5,22794.28,1,1,0,0,0,3,GOLD,348
2853,16935302,827,New Hampshire,Female,37,8,38983.16,1,0,1,0,0,5,SILVER,729
2854,17560131,547,Arkansas,Female,57,0,86994.0,1,0,1,0,1,4,PLATINUM,58
2855,16019916,362,West Virginia,Male,47,9,0.0,3,1,0,0,0,2,SILVER,83
2856,18710732,407,Nebraska,Male,27,5,0.0,2,0,1,1,0,2,DIAMOND,572
2857,18025829,689,New Hampshire,Female,50,7,0.0,2,1,1,0,0,5,GOLD,963
2858,19085282,555,Indiana,Female,34,1,22708.29,1,0,0,0,0,1,PLATINUM,756
2859,19433915,708,Utah,Female,34,10,9762.06,1,0,1,1,0,2,GOLD,606
2860,17218598,392,New York,Female,32,7,52105.92,1,1,0,0,0,4,GOLD,158
2861,17258444,579,Pennsylvania,Female,34,4,150204.0,1,1,1,0,0,2,GOLD,227
2862,18113005,820,West Virginia,Female,52,5,58169.41,1,1,1,0,0,2,GOLD,543
2863,18806240,616,Wisconsin,Male,39,3,81987.05,1,0,1,1,0,1,DIAMOND,39
2864,17918235,494,Idaho,Male,43,4,258182.92,2,1,1,0,0,1,SILVER,786
2865,19046339,779,New Mexico,Male,35,2,146799.5,1,0,0,0,0,2,GOLD,845
2866,16839272,461,Texas,Female,51,3,104159.81,1,1,0,0,0,4,SILVER,336
2867,18139263,821,Maine,Female,45,10,74371.55,1,1,0,0,0,4,GOLD,430
2868,17527414,542,Kansas,Male,46,6,46795.04,1,1,0,0,0,2,GOLD,288
2869,15256397,525,Idaho,Female,48,6,89780.45,3,1,1,0,0,2,PLATINUM,582
2870,19113922,674,North Dakota,Female,51,9,104069.02,2,1,0,1,0,1,PLATINUM,444
2871,17160001,753,Missouri,Male,47,0,103342.19,1,1,0,0,1,1,SILVER,358
2872,16920127,726,New York,Male,30,1,106746.17,1,1,1,0,0,3,SILVER,917
2873,15232527,718,West Virginia,Male,28,6,49757.6,2,1,1,0,1,5,DIAMOND,332
2874,19435182,841,Arizona,Female,43,10,54301.69,1,1,1,0,0,1,SILVER,158
2875,15878616,723,Mississippi,Female,34,9,157285.09,1,1,1,0,0,2,GOLD,57
2876,17629938,627,Idaho,Female,35,10,57816.85,1,1,1,0,0,1,GOLD,47
2877,17547976,617,Iowa,Male,50,0,69401.56,1,0,1,1,0,2,GOLD,110
2878,19652522,833,Virginia,Female,35,0,0.0,1,1,1,0,0,5,PLATINUM,4
2879,16732915,440,California,Male,34,5,101552.04,1,1,1,0,0,4,GOLD,321
2880,17620069,433,New Mexico,Female,43,9,74535.18,1,1,0,0,0,4,GOLD,606
2881,18873492,711,Florida,Female,37,7,74721.78,1,1,0,0,0,5,GOLD,875
2882,19117206,492,New York,Female,36,5,130165.06,1,1,1,0,1,2,PLATINUM,498
2883,15254000,712,New Jersey,Male,39,4,0.0,2,0,1,1,0,2,PLATINUM,471
2884,18794928,769,North Carolina,Female,39,0,0.0,4,0,0,0,0,4,PLATINUM,582
2885,18718736,848,Alaska,Female,52,6,56696.23,2,0,1,0,0,5,GOLD,631
2886,18873377,766,California,Male,50,4,80639.02,1,1,0,1,0,1,GOLD,142
2887,16129928,370,Illinois,Female,55,3,0.0,1,0,0,0,0,1,PLATINUM,19
2888,18592080,720,Kentucky,Female,31,3,67374.24,2,0,0,0,0,3,SILVER,545
2889,19479083,845,Illinois,Male,44,2,271460.57,3,0,0,0,0,2,SILVER,382
2890,15951353,539,New York,Male,23,10,140845.42,1,0,0,0,0,2,DIAMOND,553
2891,17552845,709,California,Female,62,5,0.0,2,1,1,0,1,1,PLATINUM,261
2892,17643652,654,Louisiana,Male,32,1,84883.07,1,1,1,0,1,1,PLATINUM,923
2893,16448723,538,New Hampshire,Male,37,5,264557.38,1,0,0,0,0,1,DIAMOND,164
2894,19792629,695,Oregon,Female,29,4,37884.2,1,1,1,0,0,2,SILVER,591
2895,17056445,672,Indiana,Male,32,4,108255.51,2,0,0,0,0,2,GOLD,202
2896,15800054,469,Washington,Male,42,9,41976.22,1,1,0,0,1,3,GOLD,824
2897,17235861,742,California,Male,33,3,134718.49,3,1,1,0,0,3,GOLD,548
2898,16691278,601,Utah,Female,40,4,112828.78,1,1,1,0,0,1,GOLD,94
2899,16557794,557,Kansas,Female,25,10,240386.49,2,1,0,0,0,2,PLATINUM,827
2900,19026543,417,Kentucky,Male,50,3,14757.91,3,1,0,1,0,3,GOLD,670
2901,17991803,482,New Hampshire,Male,44,2,124998.15,1,0,1,0,0,4,GOLD,434
2902,15074117,505,Wyoming,Female,48,10,68332.14,3,1,0,0,0,2,GOLD,918
2903,17693045,689,Colorado,Female,40,3,27738.5,1,1,0,0,0,2,SILVER,685
2904,16481808,660,Alabama,Male,33,6,56850.61,3,1,1,1,0,4,GOLD,536
2905,15309676,539,Texas,Male,48,4,0.0,1,0,0,0,0,4,GOLD,902
2906,19137952,573,Florida,Male,57,1,0.0,2,1,1,0,0,5,GOLD,660
2907,18938233,606,Utah,Female,36,0,138577.08,2,1,1,0,0,5,SILVER,211
2908,15937530,743,North Dakota,Male,34,10,151827.5,2,1,0,0,0,2,GOLD,622
2909,17905832,491,Delaware,Female,40,2,175853.63,3,1,0,0,1,1,GOLD,565
2910,19445276,510,Missouri,Female,21,6,170681.33,1,0,0,0,1,1,GOLD,238
2911,17131384,481,Ohio,Male,55,3,59534.44,2,0,1,0,0,2,PLATINUM,623
2912,16627177,663,Virginia,Female,30,8,32423.32,2,1,1,0,0,5,PLATINUM,593
2913,16039433,825,South Dakota,Male,36,8,70093.72,1,1,1,0,0,5,GOLD,466
2914,16679566,500,Maine,Female,47,2,34170.6,1,1,1,0,1,4,GOLD,750
2915,16022143,737,Arizona,Male,35,9,196367.24,2,0,1,0,0,5,GOLD,612
2916,16984703,485,Montana,Female,38,2,97576.6,1,1,0,0,0,4,SILVER,221
2917,15034129,566,Missouri,Male,33,1,0.0,1,0,0,0,0,4,PLATINUM,506
2918,19328711,846,Massachusetts,Female,44,3,132251.81,1,1,1,0,0,4,SILVER,546
2919,17747024,395,New Jersey,Female,27,10,56073.22,1,1,1,0,1,3,GOLD,237
2920,18969853,797,New Hampshire,Male,36,1,5220.63,3,1,1,0,1,5,GOLD,276
2921,18669120,674,West Virginia,Male,39,2,18746.62,3,1,0,0,0,5,DIAMOND,137
2922,19899519,677,South Carolina,Female,38,0,108032.59,1,1,0,0,0,5,SILVER,378
2923,17157703,351,West Virginia,Male,25,7,90642.38,3,1,0,1,0,4,SILVER,339
2924,18630230,619,Georgia,Female,39,2,29945.62,3,1,0,0,1,3,GOLD,325
2925,15038379,571,Washington,Female,42,2,70692.32,1,0,1,0,0,5,GOLD,327
2926,15678227,673,Kansas,Female,36,2,41093.25,1,1,0,0,0,3,DIAMOND,460
2927,17071993,608,Colorado,Female,37,3,86120.6,1,0,1,1,0,4,SILVER,111
2928,19075220,457,Texas,Male,48,1,0.0,2,1,1,0,0,3,GOLD,915
2929,17495099,758,Mississippi,Female,45,1,0.0,1,1,1,0,0,3,SILVER,118
2930,17816559,843,Oregon,Male,41,2,142483.49,2,0,1,0,0,1,SILVER,628
2931,15903307,764,South Dakota,Female,50,6,0.0,3,0,1,0,0,2,GOLD,650
2932,19238349,838,South Dakota,Male,24,8,82653.48,2,1,1,0,0,1,PLATINUM,631
2933,16886290,500,Missouri,Female,32,2,82859.38,3,1,0,1,0,5,GOLD,642
2934,15461225,435,Tennessee,Male,50,4,24139.91,1,1,1,0,0,3,GOLD,831
2935,17511344,614,Florida,Female,44,5,74438.92,3,1,0,0,0,1,GOLD,622
2936,15804892,832,Maryland,Male,51,5,138721.89,3,1,1,0,0,3,GOLD,461
2937,17047368,811,Virginia,Male,54,7,32994.34,2,0,1,1,0,2,DIAMOND,617
2938,17779958,850,Washington,Male,45,4,26761.16,1,1,0,0,0,1,SILVER,52
2939,19460081,459,Florida,Male,24,10,64076.78,3,1,0,0,0,5,SILVER,422
2940,19626591,712,Virginia,Female,42,6,0.0,1,1,1,0,0,3,GOLD,146
2941,19811430,508,Tennessee,Male,47,0,58883.35,2,1,0,0,0,3,PLATINUM,843
2942,19712149,558,New Jersey,Female,32,6,136601.04,2,0,1,0,0,1,GOLD,479
2943,18876372,640,Hawaii,Male,68,7,148982.89,1,1,0,0,0,4,GOLD,467
2944,17049349,717,Wisconsin,Female,44,0,39404.14,1,0,0,0,0,2,PLATINUM,120
2945,18046234,778,New York,Female,39,9,57523.16,1,1,0,0,0,3,PLATINUM,675
2946,16346893,526,New Hampshire,Male,44,6,135512.62,1,1,0,0,0,2,PLATINUM,23
2947,17913027,640,Connecticut,Female,39,7,114774.27,2,0,1,0,1,1,GOLD,305
2948,16949072,568,New Mexico,Female,40,10,0.0,1,1,0,1,0,2,GOLD,324
2949,16658052,549,Hawaii,Male,50,0,79403.14,1,1,1,0,0,4,SILVER,163
2950,15160810,761,Connecticut,Female,49,7,100312.62,3,1,1,1,0,1,SILVER,524
2951,15396470,469,Minnesota,Male,41,9,49497.42,2,1,1,0,0,1,GOLD,231
2952,18230911,381,Rhode Island,Female,40,5,90747.21,2,1,0,0,0,3,PLATINUM,674
2953,18895934,762,Maryland,Male,42,7,0.0,2,0,1,0,0,4,PLATINUM,902
2954,15384029,588,Rhode Island,Male,46,6,116825.37,1,1,1,0,0,5,SILVER,252
2955,16720895,441,Virginia,Female,50,9,74099.36,3,0,1,0,0,4,GOLD,883
2956,18819867,497,Colorado,Male,44,4,107606.78,1,1,1,0,0,4,PLATINUM,134
2957,16037541,560,Louisiana,Female,26,1,155235.14,1,1,0,1,0,1,GOLD,44
2958,16901645,552,Kansas,Female,39,4,0.0,1,1,0,0,0,3,GOLD,848
2959,16469348,599,Iowa,Male,46,4,410915.47,2,1,1,0,0,4,GOLD,716
2960,17684545,556,Tennessee,Male,46,9,102933.44,1,1,1,1,0,3,SILVER,404
2961,19899985,363,Kansas,Female,45,8,85793.24,1,1,0,0,1,2,SILVER,977
2962,19999716,743,New Hampshire,Male,41,5,28510.82,1,1,1,0,0,4,GOLD,784
2963,19151745,472,Massachusetts,Male,37,6,47909.09,2,1,1,0,0,4,GOLD,311
